,end,start,text,season,episode,norm_text
95,273.749,271.749,"(pacifiers pop)
(groans)",27,18,pacifiers pop groans
96,277.553,275.052,"<i>Hey, I am too young</i>
<i>to be over the hill.</i>",27,18,ihey i am too youngi ito be over the hilli
97,281.09,277.588,"<i>Lucky for me, there's</i>
<i>a Ralph born every minute.</i>",27,18,ilucky for me theresi ia ralph born every minutei
98,282.892,281.125,"Hey, Ralph, how about a napkin?",27,18,hey ralph how about a napkin
99,284.16,282.927,Do I look stupid?,27,18,do i look stupid
100,286.429,284.195,(humming cheerfully),27,18,humming cheerfully
101,289.665,286.464,Mmm! Wall licorice.,27,18,mmm wall licorice
102,290.8,289.7,"(teeth chomp,
electricity crackles)",27,18,teeth chomp electricity crackles
103,292.435,290.835,Aah!,27,18,aah
104,295.004,293.738,(Homer chuckling),27,18,homer chuckling
105,299.575,296.641,"Marge, nothing says
""I'm sorry"" better than flowers.",27,18,marge nothing says im sorry better than flowers
106,301.477,299.61,"Except for fundamental
behavioral change,",27,18,except for fundamental behavioral change
107,303.446,301.512,"but you can't buy that
at the supermarket.",27,18,but you cant buy that at the supermarket
108,305.514,303.481,"(sniffs)
They do smell nice.",27,18,sniffs they do smell nice
109,307.349,305.55,"Hey, Dad, want to hear
my solo?",27,18,hey dad want to hear my solo
110,309.084,307.385,"I added a few
variations today.",27,18,i added a few variations today
111,310.753,309.12,Of course I would.,27,18,of course i would
112,312.455,310.788,"Okay.
Aw, my reed is split.",27,18,okay aw my reed is split
113,313.756,312.49,I'll be right back.,27,18,ill be right back
114,317.493,315.76,"I've already heard
Lisa's song once.",27,18,ive already heard lisas song once
115,320.596,317.528,"I've had a long day,
and to be completely honest,",27,18,ive had a long day and to be completely honest
116,323.499,320.631,I really can't stand jazz.,27,18,i really cant stand jazz
117,327.703,326.07,(startled gasp),27,18,startled gasp
118,331.507,329.507,"What about when
Lisa plays it?",27,18,what about when lisa plays it
119,333.542,331.542,All the same. Ugh.,27,18,all the same ugh
120,337.78,335.079,"(note plays)
MARGE: Sounds great, honey.",27,18,note plays marge sounds great honey
121,339.515,337.815,(sobs),27,18,sobs
122,344.332,341.724,"So, you really don't like jazz?
(chuckles)",27,18,so you really dont like jazz chuckles
123,346.233,344.333,"I never realized we have
so much in common.",27,18,i never realized we have so much in common
124,347.968,346.268,And scat-singing.,27,18,and scatsinging
125,351.405,348.003,"She-bee-bee-dee-dee-diddly-bop-
dee-do I give a darn?",27,18,shebeebeedeedeediddlybop deedo i give a darn
126,354.308,351.44,"So, all these years,
you've been lying to me?",27,18,so all these years youve been lying to me
127,355.343,354.343,(both gasp),27,18,both gasp
128,356.543,355.377,Be-beep-ba-boop-boop.,27,18,bebeepbaboopboop
129,358.278,356.579,"So, let's get it all out here.",27,18,so lets get it all out here
130,360.614,358.314,"Mom, you were only pretending
to like it this morning",27,18,mom you were only pretending to like it this morning
131,362.749,360.649,"when I played
<i>My Funny Valentine.</i>",27,18,when i played imy funny valentinei
132,365.852,362.785,"<i>That</i> was<i> My Funny Valentine?</i>
Hoo-boy.",27,18,ithati wasi my funny valentinei hooboy
133,367.688,365.888,Wouldn't expect you to get it.,27,18,wouldnt expect you to get it
134,369.556,367.723,"(sobbing): So busy juggling
three children,",27,18,sobbing so busy juggling three children
135,373.293,369.592,"you don't even notice when
one is hanging by a thread,",27,18,you dont even notice when one is hanging by a thread
136,375.562,373.329,a thread you just cut forever!,27,18,a thread you just cut forever
137,377.531,375.598,"Lisa, this a family.",27,18,lisa this a family
138,380.234,377.566,"You do not take that tone
with another family member.",27,18,you do not take that tone with another family member
139,381.301,380.269,"You tell 'em, butterbean.",27,18,you tell em butterbean
140,382.736,381.337,"Shut up, idiot.",27,18,shut up idiot
141,385.539,382.771,"Lisa, honey, you're hurt,
but hurting me back",27,18,lisa honey youre hurt but hurting me back
142,387.808,385.574,"is not going to feel
as good as you think.",27,18,is not going to feel as good as you think
143,390.978,387.843,"Just know that I am
very, very sorry.",27,18,just know that i am very very sorry
144,392.112,391.013,Hmm!,27,18,hmm
145,393.447,392.147,Hmph!,27,18,hmph
146,394.815,393.482,Mm...,27,18,mm
147,395.85,394.85,Hmm...,27,18,hmm
148,396.917,395.884,"(high-pitched):
Mm!",27,18,highpitched mm
149,398.585,396.952,Hm!,27,18,hm
150,399.586,398.621,(groans playfully),27,18,groans playfully
151,401.255,399.622,"Good night, Marjorie.",27,18,good night marjorie
152,402.856,401.29,(gasps),27,18,gasps
153,404.191,402.891,"MARGE:
<i>Marjorie.</i>",27,18,marge imarjoriei
154,406.76,404.226,"She called me ""Mar-jo-rie.""",27,18,she called me marjorie
155,408.528,406.795,So? Bart calls me Homer.,27,18,so bart calls me homer
156,410.731,408.564,"You know that's out
of disrespect.",27,18,you know thats out of disrespect
157,411.865,410.766,Dis-respect?,27,18,disrespect
158,413.567,411.9,"Is that a word?
Yes.",27,18,is that a word yes
159,415.636,413.602,"And there's this guy at work
that calls me Hoss.",27,18,and theres this guy at work that calls me hoss
160,417.104,415.671,What's that all about?,27,18,whats that all about
161,418.472,417.139,This is awful.,27,18,this is awful
162,420.741,418.507,"Lisa and I have
always been so close.",27,18,lisa and i have always been so close
163,424.611,422.711,"Now, for your first day
at school,",27,18,now for your first day at school
164,427.214,424.647,"you get what
my mother gave me.",27,18,you get what my mother gave me
165,428.215,427.249,Pearls?,27,18,pearls
166,429.483,428.25,Just like Mommy's.,27,18,just like mommys
167,436.857,434.757,"Dad, is there anything
you pass along?",27,18,dad is there anything you pass along
168,438.659,436.892,Predilection for kidney stones.,27,18,predilection for kidney stones
169,444.464,440.462,"What if Lisa doesn't want
to be friends with me anymore?",27,18,what if lisa doesnt want to be friends with me anymore
170,447.868,444.5,"Marge, it's not your job to be
friends with your kids,",27,18,marge its not your job to be friends with your kids
171,450.337,447.903,"it's my job.
Good night, sweetie.",27,18,its my job good night sweetie
172,451.872,450.372,"(sighs)
Oh, uh, Bart and I",27,18,sighs oh uh bart and i
173,454.274,451.907,"are gonna see an
R-rated movie Saturday.",27,18,are gonna see an rrated movie saturday
174,456.71,454.31,"It has boobs,
but they're elf boobs.",27,18,it has boobs but theyre elf boobs
175,457.711,456.745,Is that cool?,27,18,is that cool
176,459.379,457.746,Hmm. I guess.,27,18,hmm i guess
177,462.549,461.216,(Homer chuckles),27,18,homer chuckles
178,466.92,463.819,"So long, whoopee cushion.",27,18,so long whoopee cushion
179,468.522,466.955,(fart noise),27,18,fart noise
180,470.324,468.557,(sad music plays),27,18,sad music plays
181,475.862,473.929,"Ah, good old
peanut brittle.",27,18,ah good old peanut brittle
182,477.431,475.898,What the...?,27,18,what the
183,480.434,477.466,"A coiled wire spring covered by
a snake-patterned vinyl sheath?",27,18,a coiled wire spring covered by a snakepatterned vinyl sheath
184,484.838,482.404,"(boinging, whirring,
whistling)",27,18,boinging whirring whistling
185,486.34,484.873,(mooing),27,18,mooing
186,495.882,491.113,"Lisa, our weekend in Capital
City will make us friends again.",27,18,lisa our weekend in capital city will make us friends again
187,497.284,495.918,I don't see your saxophone.,27,18,i dont see your saxophone
188,499.086,497.319,That must be a relief to you.,27,18,that must be a relief to you
189,501.521,499.121,"Honey, I want you to bring it.",27,18,honey i want you to bring it
190,503.99,501.557,"Sure, should I grab
some Kenny G CDs too?",27,18,sure should i grab some kenny g cds too
191,505.525,504.026,Some Chuck Mangione?,27,18,some chuck mangione
192,507.127,505.561,That would be lovely!,27,18,that would be lovely
193,510.097,507.162,"Oh, I-I get it, they're popular,
so you don't like them.",27,18,oh ii get it theyre popular so you dont like them
194,512.666,510.132,Just please get your sax.,27,18,just please get your sax
195,516.136,514.77,Airport shuttle?,27,18,airport shuttle
196,519.473,516.171,"Yes, I'm going on a trip
with a special little girl.",27,18,yes im going on a trip with a special little girl
197,521.341,519.508,That baby is adorable.,27,18,that baby is adorable
198,523.71,521.377,"Oh, it's not the baby.",27,18,oh its not the baby
199,526.313,523.746,"Great, now I've got
both daughters mad at me.",27,18,great now ive got both daughters mad at me
200,528.548,526.348,"May I say that you sound
like a terrible mother?",27,18,may i say that you sound like a terrible mother
201,531.485,528.584,"But no one ever cares what
the shuttle bus driver thinks.",27,18,but no one ever cares what the shuttle bus driver thinks
202,533.72,531.52,"""Take me to terminal four,""
they say.",27,18,take me to terminal four they say
203,535.689,533.756,"Actually, we're
at terminal three.",27,18,actually were at terminal three
204,538.392,535.724,"Arguing with everyone
today, aren't you?",27,18,arguing with everyone today arent you
205,540.293,538.427,"Okay, we'll see you
on Monday, Homer.",27,18,okay well see you on monday homer
206,546.633,544.633,"I'm feeling really sad too, Dad.",27,18,im feeling really sad too dad
207,548.468,546.668,"Nothing cheers people
up like a baby.",27,18,nothing cheers people up like a baby
208,550.27,548.504,Hey!,27,18,hey
209,552.406,550.305,"Boy, we each have to do our
part, and I'm gonna make dinner.",27,18,boy we each have to do our part and im gonna make dinner
210,553.707,552.441,And I'm gonna start with...,27,18,and im gonna start with
211,555.275,553.742,"(gentle, happy melody playing)",27,18,gentle happy melody playing
212,556.977,555.31,Ice cream!,27,18,ice cream
213,558.178,557.012,Come back!,27,18,come back
214,559.946,558.213,Don't make me jog.,27,18,dont make me jog
215,563.483,559.982,"Why is your father chasing
after the spay and neuter van?",27,18,why is your father chasing after the spay and neuter van
216,564.851,563.519,You got me.,27,18,you got me
217,566.153,564.887,What do I do with you?,27,18,what do i do with you
218,570.524,568.657,"(chuckles)
Hey, this is fun.",27,18,chuckles hey this is fun
219,576.93,575.297,(groans affectionately),27,18,groans affectionately
220,578.465,576.965,Wow. Wow!,27,18,wow wow
221,580.1,578.5,I like having a sister.,27,18,i like having a sister
222,582.169,580.135,"Helps that you
don't say anything.",27,18,helps that you dont say anything
223,583.236,582.204,âª âª,27,18, 
224,605.559,602.758,I wonder how you are at pranks.,27,18,i wonder how you are at pranks
225,611.364,607.329,"BOTH: We're not worthy.
We're not worthy.",27,18,both were not worthy were not worthy
226,612.699,611.4,(scared noises),27,18,scared noises
227,614.067,612.734,I'm back!,27,18,im back
228,615.535,614.102,Don't drop that angel.,27,18,dont drop that angel
229,619.573,615.571,"Hi, folks, and welcome to the
Capital City Dream Tour.",27,18,hi folks and welcome to the capital city dream tour
230,622.576,619.608,"If you're here for the
Capital City Crime Tour,",27,18,if youre here for the capital city crime tour
231,623.743,622.611,that leaves in 20 minutes.,27,18,that leaves in 20 minutes
232,628.548,625.647,"Let's wave to that to that
ordinary hot dog vendor.",27,18,lets wave to that to that ordinary hot dog vendor
233,631.651,629.718,(hip-hop music plays),27,18,hiphop music plays
234,634.754,631.687,"Wow, he's anything<i> but</i> ordinary.",27,18,wow hes anythingi buti ordinary
235,638.792,637.092,"You know, I wouldn't
be surprised",27,18,you know i wouldnt be surprised
236,643.096,638.827,"if he turned up one of Capital
City's Broadway-caliber shows.",27,18,if he turned up one of capital citys broadwaycaliber shows
237,645.665,643.131,"(bright, brassy
Broadway melody playing)",27,18,bright brassy broadway melody playing
238,655.642,654.009,(sighs),27,18,sighs
239,657.043,655.677,There's got to be something here,27,18,theres got to be something here
240,659.779,657.079,"that'll calm down
little yellow pill.",27,18,thatll calm down little yellow pill
241,661.581,659.815,âª Here comes Paul âª,27,18, here comes paul 
242,662.883,661.617,âª To guard the mall âª,27,18, to guard the mall 
243,665.685,662.918,"âª But when will he
fall in love? âª",27,18, but when will he fall in love 
244,669.623,667.923,"âª Hey, G.I. Jane âª",27,18, hey gi jane 
245,671.625,669.658,âª Let's make it plain âª,27,18, lets make it plain 
246,674.127,671.66,âª How do you train for love? âª,27,18, how do you train for love 
247,677.831,676.632,âª Men in black âª,27,18, men in black 
248,679.599,677.866,âª We'll state a fact âª,27,18, well state a fact 
249,683.003,679.635,"âª The thing that
you lack is love. âª",27,18, the thing that you lack is love 
250,685.839,683.038,"I always like when a black guy
teams up with a white guy.",27,18,i always like when a black guy teams up with a white guy
251,687.908,685.874,It gives us hope.,27,18,it gives us hope
252,689.743,687.943,"(gasps)
That's the show for Lisa.",27,18,gasps thats the show for lisa
253,691.945,689.778,She'll love it!,27,18,shell love it
254,693.78,691.98,<i>The Bad News Bears?</i>,27,18,ithe bad news bearsi
255,695.181,693.815,Is there nothing so beautiful,27,18,is there nothing so beautiful
